/disks/d15/2001/MOD13Q1.A2001017.h12v08.005.2006357095416.hdf,57600,62399,38400,43199,01017,017,2001
/disks/d15/2001/MOD13Q1.A2001017.h12v09.005.2006357034411.hdf,57600,62399,43200,47999,01017,017,2001
/disks/d15/2001/MOD13Q1.A2001017.h12v10.005.2006357130045.hdf,57600,62399,48000,52799,01017,017,2001
/disks/d15/2001/MOD13Q1.A2001017.h12v11.005.2006358163417.hdf,57600,62399,52800,57599,01017,017,2001
/disks/d15/2001/MOD13Q1.A2001017.h12v12.005.2006358182542.hdf,57600,62399,57600,62399,01017,017,2001
/disks/d15/2001/MOD13Q1.A2001017.h12v13.005.2006358185817.hdf,57600,62399,62400,67199,01017,017,2001
/disks/d15/2001/MOD13Q1.A2001017.h13v08.005.2006358113805.hdf,62400,67199,38400,43199,01017,017,2001
/disks/d15/2001/MOD13Q1.A2001017.h13v09.005.2006357115133.hdf,62400,67199,43200,47999,01017,017,2001
/disks/d15/2001/MOD13Q1.A2001017.h13v10.005.2006357130123.hdf,62400,67199,48000,52799,01017,017,2001
/disks/d15/2001/MOD13Q1.A2001017.h13v11.005.2006358162247.hdf,62400,67199,52800,57599,01017,017,2001
/disks/d15/2001/MOD13Q1.A2001017.h13v12.005.2006358174251.hdf,62400,67199,57600,62399,01017,017,2001
/disks/d15/2001/MOD13Q1.A2001017.h13v13.005.2006358191433.hdf,62400,67199,62400,67199,01017,017,2001
/disks/d15/2001/MOD13Q1.A2001017.h13v14.005.2006358205705.hdf,62400,67199,67200,71999,01017,017,2001
/disks/d15/2001/MOD13Q1.A2001017.h14v09.005.2006357103739.hdf,67200,71999,43200,47999,01017,017,2001
/disks/d15/2001/MOD13Q1.A2001017.h14v10.005.2006357120622.hdf,67200,71999,48000,52799,01017,017,2001
/disks/d15/2001/MOD13Q1.A2001017.h14v11.005.2006358140855.hdf,67200,71999,52800,57599,01017,017,2001
/disks/d15/2001/MOD13Q1.A2001033.h09v07.005.2008271180352.hdf,43200,47999,33600,38399,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h09v08.005.2008271183805.hdf,43200,47999,38400,43199,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h09v09.005.2008271233817.hdf,43200,47999,43200,47999,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h10v07.005.2008271230427.hdf,48000,52799,33600,38399,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h10v08.005.2008271190409.hdf,48000,52799,38400,43199,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h10v09.005.2008271185056.hdf,48000,52799,43200,47999,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h10v10.005.2008271204029.hdf,48000,52799,48000,52799,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h10v11.005.2008272084100.hdf,48000,52799,52800,57599,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h11v07.005.2008271231035.hdf,52800,57599,33600,38399,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h11v08.005.2008271202340.hdf,52800,57599,38400,43199,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h11v09.005.2008271171521.hdf,52800,57599,43200,47999,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h11v10.005.2008271172509.hdf,52800,57599,48000,52799,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h11v11.005.2008271234320.hdf,52800,57599,52800,57599,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h11v12.005.2008271234621.hdf,52800,57599,57600,62399,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h12v07.005.2008271230715.hdf,57600,62399,33600,38399,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h12v08.005.2008271203123.hdf,57600,62399,38400,43199,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h12v09.005.2008271170941.hdf,57600,62399,43200,47999,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h12v10.005.2008271204005.hdf,57600,62399,48000,52799,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h12v11.005.2008272000432.hdf,57600,62399,52800,57599,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h12v12.005.2008272001141.hdf,57600,62399,57600,62399,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h12v13.005.2008272002221.hdf,57600,62399,62400,67199,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h13v08.005.2008271225824.hdf,62400,67199,38400,43199,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h13v09.005.2008271200056.hdf,62400,67199,43200,47999,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h13v10.005.2008271195517.hdf,62400,67199,48000,52799,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h13v11.005.2008271231754.hdf,62400,67199,52800,57599,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h13v12.005.2008271232252.hdf,62400,67199,57600,62399,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h13v13.005.2008272004103.hdf,62400,67199,62400,67199,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h13v14.005.2008272003121.hdf,62400,67199,67200,71999,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h14v09.005.2008271193138.hdf,67200,71999,43200,47999,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h14v10.005.2008271203551.hdf,67200,71999,48000,52799,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001033.h14v11.005.2008271234429.hdf,67200,71999,52800,57599,01033,033,2001
/disks/d15/2001/MOD13Q1.A2001049.h09v07.005.2007001094826.hdf,43200,47999,33600,38399,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h09v08.005.2007001085938.hdf,43200,47999,38400,43199,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h09v09.005.2007002171155.hdf,43200,47999,43200,47999,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h10v07.005.2007002163854.hdf,48000,52799,33600,38399,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h10v08.005.2007001114810.hdf,48000,52799,38400,43199,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h10v09.005.2007001135232.hdf,48000,52799,43200,47999,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h10v10.005.2007001184706.hdf,48000,52799,48000,52799,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h10v11.005.2007004101951.hdf,48000,52799,52800,57599,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h11v07.005.2007002165426.hdf,52800,57599,33600,38399,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h11v08.005.2007001122636.hdf,52800,57599,38400,43199,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h11v09.005.2007001032627.hdf,52800,57599,43200,47999,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h11v10.005.2007001041421.hdf,52800,57599,48000,52799,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h11v11.005.2007002191408.hdf,52800,57599,52800,57599,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h11v12.005.2007002212016.hdf,52800,57599,57600,62399,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h12v07.005.2007002164115.hdf,57600,62399,33600,38399,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h12v08.005.2007001115222.hdf,57600,62399,38400,43199,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h12v09.005.2007001035424.hdf,57600,62399,43200,47999,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h12v10.005.2007001202437.hdf,57600,62399,48000,52799,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h12v11.005.2007002214723.hdf,57600,62399,52800,57599,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h12v12.005.2007002232654.hdf,57600,62399,57600,62399,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h12v13.005.2007002230420.hdf,57600,62399,62400,67199,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h13v08.005.2007002163651.hdf,62400,67199,38400,43199,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h13v09.005.2007001190821.hdf,62400,67199,43200,47999,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h13v10.005.2007001204801.hdf,62400,67199,48000,52799,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h13v11.005.2007002215512.hdf,62400,67199,52800,57599,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h13v12.005.2007002220311.hdf,62400,67199,57600,62399,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h13v13.005.2007003005734.hdf,62400,67199,62400,67199,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h13v14.005.2007002234709.hdf,62400,67199,67200,71999,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h14v09.005.2007001181924.hdf,67200,71999,43200,47999,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h14v10.005.2007001190505.hdf,67200,71999,48000,52799,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001049.h14v11.005.2007002194544.hdf,67200,71999,52800,57599,01049,049,2001
/disks/d15/2001/MOD13Q1.A2001065.h09v07.005.2007005125359.hdf,43200,47999,33600,38399,01065,065,2001
