4898,A2007001,/disks/d14/2007/MOD13Q1.A2007001.h09v07.005.2007020175817.hdf,43200,47999,33600,38399,07001,001,2007
4899,A2007001,/disks/d14/2007/MOD13Q1.A2007001.h09v08.005.2007022051653.hdf,43200,47999,38400,43199,07001,001,2007
4900,A2007001,/disks/d14/2007/MOD13Q1.A2007001.h09v09.005.2007022191824.hdf,43200,47999,43200,47999,07001,001,2007
4901,A2007001,/disks/d14/2007/MOD13Q1.A2007001.h10v07.005.2007022225641.hdf,48000,52799,33600,38399,07001,001,2007
4902,A2007001,/disks/d14/2007/MOD13Q1.A2007001.h10v08.005.2007021192626.hdf,48000,52799,38400,43199,07001,001,2007
4903,A2007001,/disks/d14/2007/MOD13Q1.A2007001.h10v09.005.2007020151730.hdf,48000,52799,43200,47999,07001,001,2007
4904,A2007001,/disks/d14/2007/MOD13Q1.A2007001.h10v10.005.2007022232618.hdf,48000,52799,48000,52799,07001,001,2007
4905,A2007001,/disks/d14/2007/MOD13Q1.A2007001.h10v11.005.2007021120819.hdf,48000,52799,52800,57599,07001,001,2007
4906,A2007001,/disks/d14/2007/MOD13Q1.A2007001.h11v07.005.2007021181055.hdf,52800,57599,33600,38399,07001,001,2007
4907,A2007001,/disks/d14/2007/MOD13Q1.A2007001.h11v08.005.2007021020043.hdf,52800,57599,38400,43199,07001,001,2007
4908,A2007001,/disks/d14/2007/MOD13Q1.A2007001.h11v09.005.2007021212105.hdf,52800,57599,43200,47999,07001,001,2007
4909,A2007001,/disks/d14/2007/MOD13Q1.A2007001.h11v10.005.2007022072510.hdf,52800,57599,48000,52799,07001,001,2007
4910,A2007001,/disks/d14/2007/MOD13Q1.A2007001.h11v11.005.2007021105928.hdf,52800,57599,52800,57599,07001,001,2007
4911,A2007001,/disks/d14/2007/MOD13Q1.A2007001.h11v12.005.2007020213241.hdf,52800,57599,57600,62399,07001,001,2007
