<<<<<<< HEAD
=======
89,/disks/d15/2004/MOD13Q1.A2004001.h09v07.005.2007234174331.hdf,43200,47999,33600,38399,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h09v08.005.2007234162855.hdf,43200,47999,38400,43199,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h09v09.005.2007235233628.hdf,43200,47999,43200,47999,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h10v07.005.2007235222236.hdf,48000,52799,33600,38399,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h10v08.005.2007234181748.hdf,48000,52799,38400,43199,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h10v09.005.2007234184124.hdf,48000,52799,43200,47999,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h10v10.005.2007234212954.hdf,48000,52799,48000,52799,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h10v11.005.2007237112526.hdf,48000,52799,52800,57599,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h11v07.005.2007235212314.hdf,52800,57599,33600,38399,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h11v08.005.2007234181738.hdf,52800,57599,38400,43199,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h11v09.005.2007234114258.hdf,52800,57599,43200,47999,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h11v10.005.2007234114239.hdf,52800,57599,48000,52799,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h11v11.005.2007235231758.hdf,52800,57599,52800,57599,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h11v12.005.2007236041204.hdf,52800,57599,57600,62399,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h12v07.005.2007235220222.hdf,57600,62399,33600,38399,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h12v08.005.2007234175602.hdf,57600,62399,38400,43199,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h12v09.005.2007234115234.hdf,57600,62399,43200,47999,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h12v10.005.2007234235312.hdf,57600,62399,48000,52799,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h12v11.005.2007236043833.hdf,57600,62399,52800,57599,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h12v12.005.2007236040932.hdf,57600,62399,57600,62399,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h12v13.005.2007236030700.hdf,57600,62399,62400,67199,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h13v08.005.2007235230416.hdf,62400,67199,38400,43199,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h13v09.005.2007234213025.hdf,62400,67199,43200,47999,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h13v10.005.2007235040307.hdf,62400,67199,48000,52799,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h13v11.005.2007236011524.hdf,62400,67199,52800,57599,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h13v12.005.2007236031619.hdf,62400,67199,57600,62399,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h13v13.005.2007236065318.hdf,62400,67199,62400,67199,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h13v14.005.2007236054737.hdf,62400,67199,67200,71999,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h14v09.005.2007234195925.hdf,67200,71999,43200,47999,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h14v10.005.2007235005837.hdf,67200,71999,48000,52799,001,2004
89,/disks/d15/2004/MOD13Q1.A2004001.h14v11.005.2007236010935.hdf,67200,71999,52800,57599,001,2004
90,/disks/d15/2004/MOD13Q1.A2004017.h09v07.005.2008224154228.hdf,43200,47999,33600,38399,017,2004
90,/disks/d15/2004/MOD13Q1.A2004017.h09v08.005.2008224082325.hdf,43200,47999,38400,43199,017,2004
90,/disks/d15/2004/MOD13Q1.A2004017.h09v09.005.2008224055626.hdf,43200,47999,43200,47999,017,2004
90,/disks/d15/2004/MOD13Q1.A2004017.h10v07.005.2008224193940.hdf,48000,52799,33600,38399,017,2004
90,/disks/d15/2004/MOD13Q1.A2004017.h10v08.005.2008224110251.hdf,48000,52799,38400,43199,017,2004
90,/disks/d15/2004/MOD13Q1.A2004017.h10v09.005.2008224110646.hdf,48000,52799,43200,47999,017,2004
90,/disks/d15/2004/MOD13Q1.A2004017.h10v10.005.2008224152027.hdf,48000,52799,48000,52799,017,2004
90,/disks/d15/2004/MOD13Q1.A2004017.h10v11.005.2008224203228.hdf,48000,52799,52800,57599,017,2004
90,/disks/d15/2004/MOD13Q1.A2004017.h11v07.005.2008224152007.hdf,52800,57599,33600,38399,017,2004
90,/disks/d15/2004/MOD13Q1.A2004017.h11v08.005.2008224100922.hdf,52800,57599,38400,43199,017,2004
90,/disks/d15/2004/MOD13Q1.A2004017.h11v09.005.2008224090630.hdf,52800,57599,43200,47999,017,2004
90,/disks/d15/2004/MOD13Q1.A2004017.h11v10.005.2008224094036.hdf,52800,57599,48000,52799,017,2004
90,/disks/d15/2004/MOD13Q1.A2004017.h11v11.005.2008224113415.hdf,52800,57599,52800,57599,017,2004
90,/disks/d15/2004/MOD13Q1.A2004017.h11v12.005.2008224145208.hdf,52800,57599,57600,62399,017,2004
90,/disks/d15/2004/MOD13Q1.A2004017.h12v07.005.2008224192316.hdf,57600,62399,33600,38399,017,2004
90,/disks/d15/2004/MOD13Q1.A2004017.h12v08.005.2008224093259.hdf,57600,62399,38400,43199,017,2004
90,/disks/d15/2004/MOD13Q1.A2004017.h12v09.005.2008224024247.hdf,57600,62399,43200,47999,017,2004
90,/disks/d15/2004/MOD13Q1.A2004017.h12v10.005.2008224074042.hdf,57600,62399,48000,52799,017,2004
90,/disks/d15/2004/MOD13Q1.A2004017.h12v11.005.2008224132122.hdf,57600,62399,52800,57599,017,2004
90,/disks/d15/2004/MOD13Q1.A2004017.h12v12.005.2008224175646.hdf,57600,62399,57600,62399,017,2004
90,/disks/d15/2004/MOD13Q1.A2004017.h12v13.005.2008224212443.hdf,57600,62399,62400,67199,017,2004
90,/disks/d15/2004/MOD13Q1.A2004017.h13v08.005.2008224065420.hdf,62400,67199,38400,43199,017,2004
90,/disks/d15/2004/MOD13Q1.A2004017.h13v09.005.2008224114744.hdf,62400,67199,43200,47999,017,2004
