342,/disks/d14/2015/MOD13Q1.A2015001.h09v07.005.2015027160143.hdf,43200,47999,33600,38399,001,2015
342,/disks/d14/2015/MOD13Q1.A2015001.h09v08.005.2015027154848.hdf,43200,47999,38400,43199,001,2015
342,/disks/d14/2015/MOD13Q1.A2015001.h09v09.005.2015027154538.hdf,43200,47999,43200,47999,001,2015
342,/disks/d14/2015/MOD13Q1.A2015001.h10v07.005.2015027160014.hdf,48000,52799,33600,38399,001,2015
342,/disks/d14/2015/MOD13Q1.A2015001.h10v08.005.2015027155344.hdf,48000,52799,38400,43199,001,2015
342,/disks/d14/2015/MOD13Q1.A2015001.h10v09.005.2015027155450.hdf,48000,52799,43200,47999,001,2015
342,/disks/d14/2015/MOD13Q1.A2015001.h10v10.005.2015027155504.hdf,48000,52799,48000,52799,001,2015
342,/disks/d14/2015/MOD13Q1.A2015001.h10v11.005.2015027154746.hdf,48000,52799,52800,57599,001,2015
342,/disks/d14/2015/MOD13Q1.A2015001.h11v07.005.2015027154344.hdf,52800,57599,33600,38399,001,2015
342,/disks/d14/2015/MOD13Q1.A2015001.h11v08.005.2015027160555.hdf,52800,57599,38400,43199,001,2015
342,/disks/d14/2015/MOD13Q1.A2015001.h11v09.005.2015027160116.hdf,52800,57599,43200,47999,001,2015
342,/disks/d14/2015/MOD13Q1.A2015001.h11v10.005.2015027160839.hdf,52800,57599,48000,52799,001,2015
342,/disks/d14/2015/MOD13Q1.A2015001.h11v11.005.2015027155846.hdf,52800,57599,52800,57599,001,2015
342,/disks/d14/2015/MOD13Q1.A2015001.h11v12.005.2015027155403.hdf,52800,57599,57600,62399,001,2015
342,/disks/d14/2015/MOD13Q1.A2015001.h12v07.005.2015027154141.hdf,57600,62399,33600,38399,001,2015
342,/disks/d14/2015/MOD13Q1.A2015001.h12v08.005.2015027161555.hdf,57600,62399,38400,43199,001,2015
342,/disks/d14/2015/MOD13Q1.A2015001.h12v09.005.2015027160443.hdf,57600,62399,43200,47999,001,2015
342,/disks/d14/2015/MOD13Q1.A2015001.h12v10.005.2015027162254.hdf,57600,62399,48000,52799,001,2015
342,/disks/d14/2015/MOD13Q1.A2015001.h12v11.005.2015027161136.hdf,57600,62399,52800,57599,001,2015
342,/disks/d14/2015/MOD13Q1.A2015001.h12v12.005.2015027163226.hdf,57600,62399,57600,62399,001,2015
342,/disks/d14/2015/MOD13Q1.A2015001.h12v13.005.2015027162221.hdf,57600,62399,62400,67199,001,2015
