7750,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h09v07.005.2011023231735.hdf,43200,47999,33600,38399,11001,001,2011
7751,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h09v08.005.2011025005133.hdf,43200,47999,38400,43199,11001,001,2011
7752,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h09v09.005.2011025071437.hdf,43200,47999,43200,47999,11001,001,2011
7753,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h10v07.005.2011025081721.hdf,48000,52799,33600,38399,11001,001,2011
7754,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h10v08.005.2011024113659.hdf,48000,52799,38400,43199,11001,001,2011
7755,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h10v09.005.2011023215555.hdf,48000,52799,43200,47999,11001,001,2011
7756,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h10v10.005.2011025082728.hdf,48000,52799,48000,52799,11001,001,2011
7757,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h10v11.005.2011024063413.hdf,48000,52799,52800,57599,11001,001,2011
7758,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h11v07.005.2011024110017.hdf,52800,57599,33600,38399,11001,001,2011
7759,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h11v08.005.2011024023041.hdf,52800,57599,38400,43199,11001,001,2011
7760,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h11v09.005.2011024134712.hdf,52800,57599,43200,47999,11001,001,2011
7761,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h11v10.005.2011025011319.hdf,52800,57599,48000,52799,11001,001,2011
7762,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h11v11.005.2011024055340.hdf,52800,57599,52800,57599,11001,001,2011
7763,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h11v12.005.2011024012107.hdf,52800,57599,57600,62399,11001,001,2011
7764,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h12v07.005.2011024191306.hdf,57600,62399,33600,38399,11001,001,2011
7765,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h12v08.005.2011023235304.hdf,57600,62399,38400,43199,11001,001,2011
7766,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h12v09.005.2011023214735.hdf,57600,62399,43200,47999,11001,001,2011
7767,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h12v10.005.2011024051755.hdf,57600,62399,48000,52799,11001,001,2011
7768,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h12v11.005.2011025173507.hdf,57600,62399,52800,57599,11001,001,2011
7769,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h12v12.005.2011023194649.hdf,57600,62399,57600,62399,11001,001,2011
7770,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h12v13.005.2011024071326.hdf,57600,62399,62400,67199,11001,001,2011
7771,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h13v08.005.2011024091330.hdf,62400,67199,38400,43199,11001,001,2011
7772,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h13v09.005.2011025050303.hdf,62400,67199,43200,47999,11001,001,2011
7773,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h13v10.005.2011025115757.hdf,62400,67199,48000,52799,11001,001,2011
7774,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h13v11.005.2011025025807.hdf,62400,67199,52800,57599,11001,001,2011
7775,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h13v12.005.2011024120909.hdf,62400,67199,57600,62399,11001,001,2011
7776,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h13v13.005.2011023221919.hdf,62400,67199,62400,67199,11001,001,2011
7777,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h13v14.005.2011024224727.hdf,62400,67199,67200,71999,11001,001,2011
7778,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h14v09.005.2011023234835.hdf,67200,71999,43200,47999,11001,001,2011
7779,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h14v10.005.2011025033944.hdf,67200,71999,48000,52799,11001,001,2011
7780,A2011001,/disks/d14/2011/MOD13Q1.A2011001.h14v11.005.2011024223745.hdf,67200,71999,52800,57599,11001,001,2011
7781,A2011017,/disks/d14/2011/MOD13Q1.A2011017.h09v07.005.2011039043504.hdf,43200,47999,33600,38399,11017,017,2011
7782,A2011017,/disks/d14/2011/MOD13Q1.A2011017.h09v08.005.2011040160352.hdf,43200,47999,38400,43199,11017,017,2011
7783,A2011017,/disks/d14/2011/MOD13Q1.A2011017.h09v09.005.2011041070400.hdf,43200,47999,43200,47999,11017,017,2011
7784,A2011017,/disks/d14/2011/MOD13Q1.A2011017.h10v07.005.2011041043636.hdf,48000,52799,33600,38399,11017,017,2011
7785,A2011017,/disks/d14/2011/MOD13Q1.A2011017.h10v08.005.2011040025750.hdf,48000,52799,38400,43199,11017,017,2011
7786,A2011017,/disks/d14/2011/MOD13Q1.A2011017.h10v09.005.2011038224847.hdf,48000,52799,43200,47999,11017,017,2011
7787,A2011017,/disks/d14/2011/MOD13Q1.A2011017.h10v10.005.2011041040028.hdf,48000,52799,48000,52799,11017,017,2011
7788,A2011017,/disks/d14/2011/MOD13Q1.A2011017.h10v11.005.2011039211603.hdf,48000,52799,52800,57599,11017,017,2011
7789,A2011017,/disks/d14/2011/MOD13Q1.A2011017.h11v07.005.2011040023534.hdf,52800,57599,33600,38399,11017,017,2011
7790,A2011017,/disks/d14/2011/MOD13Q1.A2011017.h11v08.005.2011039125214.hdf,52800,57599,38400,43199,11017,017,2011
7791,A2011017,/disks/d14/2011/MOD13Q1.A2011017.h11v09.005.2011040060536.hdf,52800,57599,43200,47999,11017,017,2011
7792,A2011017,/disks/d14/2011/MOD13Q1.A2011017.h11v10.005.2011040185854.hdf,52800,57599,48000,52799,11017,017,2011
7793,A2011017,/disks/d14/2011/MOD13Q1.A2011017.h11v11.005.2011039201212.hdf,52800,57599,52800,57599,11017,017,2011
7794,A2011017,/disks/d14/2011/MOD13Q1.A2011017.h11v12.005.2011039032622.hdf,52800,57599,57600,62399,11017,017,2011
7795,A2011017,/disks/d14/2011/MOD13Q1.A2011017.h12v07.005.2011040090323.hdf,57600,62399,33600,38399,11017,017,2011
7796,A2011017,/disks/d14/2011/MOD13Q1.A2011017.h12v08.005.2011039004614.hdf,57600,62399,38400,43199,11017,017,2011
7797,A2011017,/disks/d14/2011/MOD13Q1.A2011017.h12v09.005.2011038133031.hdf,57600,62399,43200,47999,11017,017,2011
7798,A2011017,/disks/d14/2011/MOD13Q1.A2011017.h12v10.005.2011039192425.hdf,57600,62399,48000,52799,11017,017,2011
7799,A2011017,/disks/d14/2011/MOD13Q1.A2011017.h12v11.005.2011041135819.hdf,57600,62399,52800,57599,11017,017,2011
7800,A2011017,/disks/d14/2011/MOD13Q1.A2011017.h12v12.005.2011038123331.hdf,57600,62399,57600,62399,11017,017,2011
7801,A2011017,/disks/d14/2011/MOD13Q1.A2011017.h12v13.005.2011039192958.hdf,57600,62399,62400,67199,11017,017,2011
7802,A2011017,/disks/d14/2011/MOD13Q1.A2011017.h13v08.005.2011040004454.hdf,62400,67199,38400,43199,11017,017,2011
7803,A2011017,/disks/d14/2011/MOD13Q1.A2011017.h13v09.005.2011041050239.hdf,62400,67199,43200,47999,11017,017,2011
7804,A2011017,/disks/d14/2011/MOD13Q1.A2011017.h13v10.005.2011041104947.hdf,62400,67199,48000,52799,11017,017,2011
7805,A2011017,/disks/d14/2011/MOD13Q1.A2011017.h13v11.005.2011040212448.hdf,62400,67199,52800,57599,11017,017,2011
7806,A2011017,/disks/d14/2011/MOD13Q1.A2011017.h13v12.005.2011040020515.hdf,62400,67199,57600,62399,11017,017,2011
7807,A2011017,/disks/d14/2011/MOD13Q1.A2011017.h13v13.005.2011038221020.hdf,62400,67199,62400,67199,11017,017,2011
7808,A2011017,/disks/d14/2011/MOD13Q1.A2011017.h13v14.005.2011040132311.hdf,62400,67199,67200,71999,11017,017,2011
7809,A2011017,/disks/d14/2011/MOD13Q1.A2011017.h14v09.005.2011039001341.hdf,67200,71999,43200,47999,11017,017,2011
