112,/disks/d15/2005/MOD13Q1.A2005001.h09v07.005.2007352004534.hdf,43200,47999,33600,38399,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h09v08.005.2007351233448.hdf,43200,47999,38400,43199,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h09v09.005.2007352063033.hdf,43200,47999,43200,47999,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h10v07.005.2007352062825.hdf,48000,52799,33600,38399,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h10v08.005.2007351234030.hdf,48000,52799,38400,43199,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h10v09.005.2007351235444.hdf,48000,52799,43200,47999,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h10v10.005.2007352012020.hdf,48000,52799,48000,52799,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h10v11.005.2007352183241.hdf,48000,52799,52800,57599,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h11v07.005.2007352062122.hdf,52800,57599,33600,38399,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h11v08.005.2007352020536.hdf,52800,57599,38400,43199,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h11v09.005.2007351203641.hdf,52800,57599,43200,47999,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h11v10.005.2007351211903.hdf,52800,57599,48000,52799,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h11v11.005.2007352072715.hdf,52800,57599,52800,57599,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h11v12.005.2007352072246.hdf,52800,57599,57600,62399,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h12v07.005.2007352071307.hdf,57600,62399,33600,38399,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h12v08.005.2007351234935.hdf,57600,62399,38400,43199,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h12v09.005.2007351203834.hdf,57600,62399,43200,47999,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h12v10.005.2007352003406.hdf,57600,62399,48000,52799,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h12v11.005.2007352072854.hdf,57600,62399,52800,57599,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h12v12.005.2007352095759.hdf,57600,62399,57600,62399,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h12v13.005.2007352075420.hdf,57600,62399,62400,67199,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h13v08.005.2007352062410.hdf,62400,67199,38400,43199,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h13v09.005.2007352000426.hdf,62400,67199,43200,47999,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h13v10.005.2007352003752.hdf,62400,67199,48000,52799,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h13v11.005.2007352072554.hdf,62400,67199,52800,57599,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h13v12.005.2007352094718.hdf,62400,67199,57600,62399,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h13v13.005.2007352085548.hdf,62400,67199,62400,67199,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h13v14.005.2007352075922.hdf,62400,67199,67200,71999,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h14v09.005.2007351234922.hdf,67200,71999,43200,47999,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h14v10.005.2007352003053.hdf,67200,71999,48000,52799,001,2005
112,/disks/d15/2005/MOD13Q1.A2005001.h14v11.005.2007352071952.hdf,67200,71999,52800,57599,001,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h09v07.005.2007353023156.hdf,43200,47999,33600,38399,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h09v08.005.2007353030057.hdf,43200,47999,38400,43199,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h09v09.005.2007353081859.hdf,43200,47999,43200,47999,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h10v07.005.2007353084520.hdf,48000,52799,33600,38399,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h10v08.005.2007353033857.hdf,48000,52799,38400,43199,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h10v09.005.2007353022958.hdf,48000,52799,43200,47999,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h10v10.005.2007353043258.hdf,48000,52799,48000,52799,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h10v11.005.2007353193930.hdf,48000,52799,52800,57599,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h11v07.005.2007353092557.hdf,52800,57599,33600,38399,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h11v08.005.2007353013321.hdf,52800,57599,38400,43199,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h11v09.005.2007353020836.hdf,52800,57599,43200,47999,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h11v10.005.2007353022220.hdf,52800,57599,48000,52799,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h11v11.005.2007353093413.hdf,52800,57599,52800,57599,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h11v12.005.2007353092137.hdf,52800,57599,57600,62399,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h12v07.005.2007353085035.hdf,57600,62399,33600,38399,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h12v08.005.2007353013357.hdf,57600,62399,38400,43199,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h12v09.005.2007353021329.hdf,57600,62399,43200,47999,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h12v10.005.2007353022323.hdf,57600,62399,48000,52799,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h12v11.005.2007353084458.hdf,57600,62399,52800,57599,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h12v12.005.2007353131605.hdf,57600,62399,57600,62399,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h12v13.005.2007353092323.hdf,57600,62399,62400,67199,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h13v08.005.2007353081447.hdf,62400,67199,38400,43199,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h13v09.005.2007353044358.hdf,62400,67199,43200,47999,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h13v10.005.2007353025701.hdf,62400,67199,48000,52799,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h13v11.005.2007353083654.hdf,62400,67199,52800,57599,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h13v12.005.2007353092636.hdf,62400,67199,57600,62399,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h13v13.005.2007353111455.hdf,62400,67199,62400,67199,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h13v14.005.2007353115633.hdf,62400,67199,67200,71999,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h14v09.005.2007353023033.hdf,67200,71999,43200,47999,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h14v10.005.2007353032817.hdf,67200,71999,48000,52799,017,2005
113,/disks/d15/2005/MOD13Q1.A2005017.h14v11.005.2007353083927.hdf,67200,71999,52800,57599,017,2005
114,/disks/d15/2005/MOD13Q1.A2005033.h09v07.005.2007360213053.hdf,43200,47999,33600,38399,033,2005
114,/disks/d15/2005/MOD13Q1.A2005033.h09v08.005.2007360202316.hdf,43200,47999,38400,43199,033,2005
114,/disks/d15/2005/MOD13Q1.A2005033.h09v09.005.2007361052802.hdf,43200,47999,43200,47999,033,2005
114,/disks/d15/2005/MOD13Q1.A2005033.h10v07.005.2007361055620.hdf,48000,52799,33600,38399,033,2005
114,/disks/d15/2005/MOD13Q1.A2005033.h10v08.005.2007360201414.hdf,48000,52799,38400,43199,033,2005
114,/disks/d15/2005/MOD13Q1.A2005033.h10v09.005.2007360224841.hdf,48000,52799,43200,47999,033,2005
114,/disks/d15/2005/MOD13Q1.A2005033.h10v10.005.2007360235429.hdf,48000,52799,48000,52799,033,2005
114,/disks/d15/2005/MOD13Q1.A2005033.h10v11.005.2007361180045.hdf,48000,52799,52800,57599,033,2005
114,/disks/d15/2005/MOD13Q1.A2005033.h11v07.005.2007361053833.hdf,52800,57599,33600,38399,033,2005
114,/disks/d15/2005/MOD13Q1.A2005033.h11v08.005.2007360235329.hdf,52800,57599,38400,43199,033,2005
114,/disks/d15/2005/MOD13Q1.A2005033.h11v09.005.2007360165956.hdf,52800,57599,43200,47999,033,2005
114,/disks/d15/2005/MOD13Q1.A2005033.h11v10.005.2007360163518.hdf,52800,57599,48000,52799,033,2005
114,/disks/d15/2005/MOD13Q1.A2005033.h11v11.005.2007361055355.hdf,52800,57599,52800,57599,033,2005
114,/disks/d15/2005/MOD13Q1.A2005033.h11v12.005.2007361060729.hdf,52800,57599,57600,62399,033,2005
114,/disks/d15/2005/MOD13Q1.A2005033.h12v07.005.2007361053030.hdf,57600,62399,33600,38399,033,2005
114,/disks/d15/2005/MOD13Q1.A2005033.h12v08.005.2007360232503.hdf,57600,62399,38400,43199,033,2005
114,/disks/d15/2005/MOD13Q1.A2005033.h12v09.005.2007360170320.hdf,57600,62399,43200,47999,033,2005
114,/disks/d15/2005/MOD13Q1.A2005033.h12v10.005.2007361012921.hdf,57600,62399,48000,52799,033,2005
114,/disks/d15/2005/MOD13Q1.A2005033.h12v11.005.2007361070649.hdf,57600,62399,52800,57599,033,2005
114,/disks/d15/2005/MOD13Q1.A2005033.h12v12.005.2007361062748.hdf,57600,62399,57600,62399,033,2005
114,/disks/d15/2005/MOD13Q1.A2005033.h12v13.005.2007361055958.hdf,57600,62399,62400,67199,033,2005
114,/disks/d15/2005/MOD13Q1.A2005033.h13v08.005.2007361052319.hdf,62400,67199,38400,43199,033,2005
114,/disks/d15/2005/MOD13Q1.A2005033.h13v09.005.2007360212437.hdf,62400,67199,43200,47999,033,2005
114,/disks/d15/2005/MOD13Q1.A2005033.h13v10.005.2007361013856.hdf,62400,67199,48000,52799,033,2005
114,/disks/d15/2005/MOD13Q1.A2005033.h13v11.005.2007361061801.hdf,62400,67199,52800,57599,033,2005
114,/disks/d15/2005/MOD13Q1.A2005033.h13v12.005.2007361065337.hdf,62400,67199,57600,62399,033,2005
114,/disks/d15/2005/MOD13Q1.A2005033.h13v13.005.2007361060306.hdf,62400,67199,62400,67199,033,2005
114,/disks/d15/2005/MOD13Q1.A2005033.h13v14.005.2007361061211.hdf,62400,67199,67200,71999,033,2005
114,/disks/d15/2005/MOD13Q1.A2005033.h14v09.005.2007360235759.hdf,67200,71999,43200,47999,033,2005
